URL,StatusCode
http://cinema.usc.edu/images/directory/1927BDE8_0F71_DE34_E1AD8431ADDE7622.jpg,200
http://cinema.usc.edu/images/directory/7D4D05D0_FBD4_A379_89218F4DEFA6DED6.jpg,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=41108&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=4603&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=36406&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/images/directory/51CF4A54_BF2D_7FCA_E12BB9CA4D6FF86E.jpg,200
http://cinema.usc.edu/images/directory/61DB67E8_98A5_F635_5414A710FC3DEA20.jpg,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=38009&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=13685&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=28811&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/images/directory/17975C62_9272_BEB1_B03344BDC6942319.jpg,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=26961&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=41107&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=33665&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=33666&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=33661&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=33662&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/images/galleries/0037/3CACF52B_9A52_FD59_1544A81FCBBB86E5.jpg,200
http://cinema.usc.edu/images/galleries/0037/3CB4D2F6_D043_BE73_AD98E43477FC3CF8.jpg,200
http://cinema.usc.edu/images/galleries/0037/3CA5F623_0CAB_99F7_4A6D2F879C7D0606.jpg,200
http://cinema.usc.edu/images/galleries/0037/3CB4FB32_B3BB_BE36_2BA93F2F49541600.jpg,200
http://cinema.usc.edu/userfiles/83C3B6A25F311FFA9135D8D85CB291D601109F60images/winterbottom_poster(1).jpg,200
http://cinema.usc.edu/images/galleries/0037/3CB25FEB_C422_C030_F83E6448A9D01989.jpg,200
http://cinema.usc.edu/images/galleries/0037/3CAFCFC9_B90D_03F2_856162F0880EFFC3.jpg,200
http://cinema.usc.edu/images/galleries/0037/3CAE6A65_DF23_8B49_9D976EB9245E2BA7.jpg,200
http://cinema.usc.edu/images/galleries/0037/3CABD05D_AF70_AE2D_FCF1D9D144A95C09.jpg,200
http://cinema.usc.edu/images/galleries/0037/3CA8EF75_98A5_5C65_916741A49633945F.jpg,200
http://cinema.usc.edu/images/galleries/0037/3CA903BF_D962_2E76_D27E78FFF775107D.jpg,200
http://cinema.usc.edu/images/galleries/0037/3CA88BC7_F029_777B_735DDF23AFD0F471.jpg,200
